eta_b_leading,pt_l1,pt_l2,pt_l_leading,pt_l_trailing,eta_l1,eta_l2,eta_l_leading,eta_l_trailing,pt_ll,m_ll,DeltaPhi_ll,DeltaEta_ll,pt_b_leading,pt_b_trailing,eta_b_leading,eta_b_trailing,pt_bb,m_bb,
0.950695,285.238,111.223,285.238,111.223,0.496899,0.164813,0.496899,0.164813,182.342,357.02,2.83456,0.332086,232.483,95.4224,0.950695,-0.747193,137.07,412.196,
-1.49933,87.851,121.585,121.585,87.851,-0.942106,1.30485,1.30485,-0.942106,33.7879,351.457,3.12307,-0.362745,252.141,106.83,-1.49933,1.25493,170.207,687.138,
1.44189,79.9175,74.4274,79.9175,74.4274,1.99511,-1.77543,1.99511,-1.77543,70.8315,514.99,2.1905,0.21968,124.529,100.53,1.44189,-2.39678,85.541,775.517,
1.38554,44.2838,81.0628,81.0628,44.2838,1.58947,-2.04228,-2.04228,1.58947,96.8249,367.247,1.45313,-0.45281,386.42,30.0875,1.38554,-0.437856,356.333,319.131,
1.08086,150.534,117.335,150.534,117.335,-1.37273,0.683939,-1.37273,0.683939,43.3788,418.242,2.93112,0.68879,330.197,129.997,1.08086,-0.965132,201.934,650.783,
-0.579184,137.817,65.0122,137.817,65.0122,1.13278,-1.00656,1.13278,-1.00656,78.847,306.856,2.82042,0.126223,371.8,193.8,-0.579184,0.642755,184.606,640.099,
-0.621706,302.111,96.9643,302.111,96.9643,-0.798271,-0.753929,-0.798271,-0.753929,220.888,332.456,3.62475,0.0443418,686.608,205.91,-0.621706,-0.740585,489.263,750.204,
1.57725,153.225,113.555,153.225,113.555,1.95075,-1.14359,1.95075,-1.14359,108.683,639.847,2.35433,0.80716,164.207,111.25,1.57725,-1.49343,76.2334,655.728,
-1.17889,111.107,188.331,188.331,111.107,-0.964735,0.573272,0.573272,-0.964735,89.6147,376.416,2.82598,0.391463,169.622,78.7734,-1.17889,1.24341,117.124,416.508,
-2.33072,324.54,147.385,324.54,147.385,-0.00675195,-1.899,-0.00675195,-1.899,189.238,644.809,2.83618,-1.89225,270.339,100.769,-2.33072,0.40146,175.106,689.268,
-0.141428,472.049,145.935,472.049,145.935,-0.229573,-0.593629,-0.229573,-0.593629,331.575,530.277,2.91277,-0.364056,333.627,98.2443,-0.141428,-0.380996,261.154,347.404,
-1.15254,98.9296,217.173,217.173,98.9296,-0.0125702,-0.359786,-0.359786,-0.0125702,299.079,114.408,0.713194,-0.347216,849.521,369.503,-1.15254,0.218495,490.093,1393.97,
0.010591,100.237,362.145,362.145,100.237,-0.415853,0.514482,0.514482,-0.415853,267.647,419.422,2.85123,-0.0986294,748.136,83.1718,0.010591,-0.0740805,668.436,501.629,
-0.32547,69.6256,746.504,746.504,69.6256,-0.763734,0.308056,0.308056,-0.763734,679.436,519.691,2.8825,0.455678,1063.69,54.6169,-0.32547,0.668614,1017.71,534.84,
-1.10952,111.4,40.6431,111.4,40.6431,-1.49689,-0.825252,-1.49689,-0.825252,77.4871,138.684,3.61545,0.671634,857.342,95.1258,-1.10952,-1.02281,796.508,531.091,
-1.27616,81.5539,52.4594,81.5539,52.4594,-1.67945,1.83255,-1.67945,1.83255,101.602,377.618,1.46308,-0.153099,94.1383,90.537,-1.27616,2.08185,128.893,496.119,
1.16494,119.739,88.7509,119.739,88.7509,1.50477,0.221518,1.50477,0.221518,47.6902,247.448,3.49508,1.28326,191.825,167.941,1.16494,-0.440014,107.479,470.655,
-0.415893,30.4885,139.236,139.236,30.4885,0.171172,1.36938,1.36938,0.171172,108.839,154.338,3.21012,-1.19821,382.618,334.065,-0.415893,1.81635,63.3719,1209.65,
-0.13355,48.7598,344.919,344.919,48.7598,-0.704403,0.822923,0.822923,-0.704403,296.825,338.165,3.29488,-0.11852,624.857,64.6219,-0.13355,1.1098,569.447,473.138,
-0.76013,50.0622,89.4163,89.4163,50.0622,1.14664,-0.486655,-0.486655,1.14664,39.6816,180.896,3.06553,0.659982,370.392,39.7316,-0.76013,2.39281,330.675,612.642,
-2.29532,42.0504,330.887,330.887,42.0504,1.44165,-0.447401,-0.447401,1.44165,351.588,285.935,1.11059,0.994247,365.773,56.3015,-2.29532,0.213628,421.845,463.509,
-1.70283,64.8673,29.2384,64.8673,29.2384,0.373805,-1.70113,0.373805,-1.70113,35.6508,138.328,3.1129,-1.32733,85.4074,83.5313,-1.70283,1.47483,84.5715,422.963,
-1.84142,156.216,57.0011,156.216,57.0011,1.59117,-1.0719,1.59117,-1.0719,106.002,380.433,3.53972,0.519262,172.469,52.8321,-1.84142,1.84913,150.27,613.427,
0.813267,469.378,45.6682,469.378,45.6682,-0.0886963,1.65229,-0.0886963,1.65229,435.757,398.15,2.43179,-1.56359,500.894,144.281,0.813267,1.16102,541.668,368.27,
-0.415163,306.265,247.155,306.265,247.155,0.229794,-2.03249,0.229794,-2.03249,107.122,937.198,3.46775,-1.8027,38.8672,33.0926,-0.415163,-2.05138,8.23262,98.8936,
1.62003,56.7301,46.1898,56.7301,46.1898,0.509437,-0.427105,0.509437,-0.427105,21.246,112.305,3.50394,0.082332,434.994,252.485,1.62003,0.499239,185.871,776.413,
0.0483034,66.6896,151.275,151.275,66.6896,0.32623,-1.81243,-1.81243,0.32623,102.979,321.788,2.54814,-1.4862,379.261,175.489,0.0483034,-2.18464,204.013,872.693,
-1.32257,70.5669,122.495,122.495,70.5669,1.04621,-1.49229,-1.49229,1.04621,73.3325,353.172,2.5772,-0.446076,210.071,42.4796,-1.32257,2.11848,182.863,540.416,
-0.46339,78.6551,129.592,129.592,78.6551,0.901085,-0.864228,-0.864228,0.901085,54.1133,285.235,2.9604,0.0368563,185.07,39.1988,-0.46339,0.679828,160.296,188.745,
1.8932,83.4996,53.239,83.4996,53.239,-1.05092,2.47778,-1.05092,2.47778,76.6957,394.402,2.02794,-1.42685,136.788,55.4029,1.8932,-1.58728,102.144,507.872,
1.7069,104.875,24.8449,104.875,24.8449,1.53969,-1.84857,1.53969,-1.84857,88.3129,284.725,2.39268,-0.308879,107.978,31.9311,1.7069,-1.76358,76.1741,343.694,
0.832226,60.5536,101.064,101.064,60.5536,1.5082,2.05951,2.05951,1.5082,40.5898,162.421,3.10916,-0.551314,385.152,369.571,0.832226,-0.125173,287.009,799.851,
-0.179499,142.073,318.852,318.852,142.073,0.194686,-1.64372,-1.64372,0.194686,184.005,616.425,2.90113,-1.44903,205.375,39.3101,-0.179499,-1.48829,189.994,203.515,
2.39955,175.815,135.534,175.815,135.534,1.85351,-0.451441,1.85351,-0.451441,60.3294,535.603,2.84961,1.40207,262.289,54.2138,2.39955,-1.62026,223.975,902.683,
1.56029,88.0005,193.533,193.533,88.0005,1.98498,0.527656,0.527656,1.98498,107.174,332.893,2.9983,1.45732,594.891,146.945,1.56029,-0.266181,449.792,859.599,
-2.47448,275.936,121.42,275.936,121.42,-2.10544,0.138552,-2.10544,0.138552,165.598,618.862,2.81475,1.96689,170.432,68.0814,-2.47448,-0.0325944,113.275,397.433,
-2.03101,176.747,103.936,176.747,103.936,-1.10488,2.28968,-1.10488,2.28968,91.1953,762.762,3.54955,-1.1848,72.4455,45.0405,-2.03101,0.808677,50.9814,247.094,
0.260792,294.445,425.405,425.405,294.445,0.743735,-0.450415,-0.450415,0.743735,156.189,833.467,3.38266,0.29332,298.48,59.7769,0.260792,-0.157697,249.459,265.819,
-0.711383,143.848,183.183,183.183,143.848,-0.947252,1.58539,1.58539,-0.947252,50.8572,620.824,3.34051,-0.63814,300.526,80.9077,-0.711383,1.34027,230.376,489.655,
0.99045,21.9086,538.611,538.611,21.9086,-0.466207,0.258258,0.258258,-0.466207,518.092,228.544,3.49247,0.207949,242.802,216.742,0.99045,-0.638908,321.638,531.645,
0.0442897,88.9113,212.494,212.494,88.9113,-0.403932,1.9015,1.9015,-0.403932,130.849,476.75,2.82748,-1.49756,230.131,59.9332,0.0442897,1.22648,171.768,276.814,
1.32164,53.2745,32.5759,53.2745,32.5759,1.01137,-0.245097,1.01137,-0.245097,69.1963,75.5108,1.31185,0.766271,450.618,100.739,1.32164,-1.69405,412.318,986.138,
0.643032,122.379,209.705,209.705,122.379,-1.07779,-0.248907,-0.248907,-1.07779,315.128,172.16,0.666178,0.828879,528.647,292.909,0.643032,-0.431033,311.799,885.102,
0.570723,219.376,284.131,284.131,219.376,-1.02853,1.03358,1.03358,-1.02853,70.5896,788.597,3.02898,-0.00505024,64.2882,49.5697,0.570723,-1.10378,17.8845,156.387,
-2.35388,65.9975,146.738,146.738,65.9975,0.64231,-0.199798,-0.199798,0.64231,200.828,110.489,0.729151,0.442512,323.876,87.2508,-2.35388,0.311554,264.461,672.487,
1.65846,36.4886,202.323,202.323,36.4886,-1.30765,0.807401,0.807401,-1.30765,165.909,277.185,3.19941,0.500244,85.6176,43.4385,1.65846,-1.00294,51.2653,246.825,
-0.944175,79.7895,87.8897,87.8897,79.7895,-1.40935,-0.844208,-0.844208,-1.40935,31.8752,171.465,2.77134,0.565144,739.793,308.394,-0.944175,-0.196037,432.678,1027.64,
1.3277,49.8719,122.757,122.757,49.8719,-0.265365,1.61138,1.61138,-0.265365,72.9181,230.581,3.1135,-1.34601,276.912,186.35,1.3277,-1.25591,92.5325,890.086,
-1.15131,64.3569,54.7793,64.3569,54.7793,-1.29119,2.0421,-1.29119,2.0421,108.623,307.066,0.849449,-0.750909,210.2,147.441,-1.15131,1.90707,65.6993,850.641,
1.02782,225.793,399.829,399.829,225.793,0.473837,-1.05484,-1.05484,0.473837,174.159,785.149,3.11983,-0.581005,66.6735,62.2246,1.02782,-1.27813,54.8307,218.543,
-1.8322,135.258,67.7699,135.258,67.7699,1.10123,-0.981429,1.10123,-0.981429,71.9281,304.013,3.40219,0.119797,114.787,38.0596,-1.8322,2.33457,97.4337,536.153,
0.517345,81.6842,59.7353,81.6842,59.7353,-1.77308,0.698786,-1.77308,0.698786,42.9213,258.079,3.67596,1.07429,397.164,150.374,0.517345,-0.888151,247.555,615.075,
0.0133429,70.2915,399.542,399.542,70.2915,-0.941127,-1.00818,-1.00818,-0.941127,418.948,212.963,1.37473,-0.0670502,486.192,232.426,0.0133429,-0.527998,332.816,664.677,
0.332356,22.5229,114.237,114.237,22.5229,0.470297,1.40123,1.40123,0.470297,98.3388,106.904,3.85624,-0.930934,196.968,195.374,0.332356,0.725528,34.4169,399.347,
-2.02614,596.052,137.436,596.052,137.436,-0.341119,-1.33327,-0.341119,-1.33327,470.411,635.761,3.5094,-0.992154,131.243,95.352,-2.02614,-1.43632,223.921,91.6422,
-0.640479,1263.36,187.709,1263.36,187.709,-0.594431,-0.222089,-0.594431,-0.222089,1085,980.625,2.84863,0.372342,69.0951,55.3694,-0.640479,-0.264059,56.0512,114.301,
0.372177,198.064,62.2159,198.064,62.2159,0.355989,-0.997762,0.355989,-0.997762,176.898,250.405,2.07041,-0.641774,592.812,118.687,0.372177,0.533763,494.733,524.697,
-1.81291,33.8512,194.296,194.296,33.8512,1.3437,-1.94513,-1.94513,1.3437,167.283,433.014,2.54923,-0.601438,134.13,99.6361,-1.81291,0.475576,109.237,387.212,
-0.11075,43.9566,110.721,110.721,43.9566,-0.569807,0.238696,0.238696,-0.569807,70.5031,149.375,2.81543,0.331112,1168.77,653.286,-0.11075,0.126461,713.257,1692.98,
1.08382,151.499,338.855,338.855,151.499,1.48393,1.40103,1.40103,1.48393,190.48,452.237,2.98982,0.0829056,92.4191,52.5651,1.08382,2.08104,67.9056,151.539,
2.14688,115.078,201.012,201.012,115.078,-0.991136,0.906727,0.906727,-0.991136,203.888,412.157,1.83493,0.084409,473.29,45.4415,2.14688,-2.11976,470.445,1240.48,
1.12209,22.8662,222.329,222.329,22.8662,0.666795,-1.62203,-1.62203,0.666795,227.36,221.177,4.88433,-0.955236,375.948,113.442,1.12209,-1.05947,292.023,675.538,
1.5388,56.4186,75.4548,75.4548,56.4186,1.00605,-1.98455,-1.98455,1.00605,73.3265,297.353,4.28879,-0.978503,216.828,126.092,1.5388,-1.10372,111.321,661.609,
1.70506,152.348,146.73,152.348,146.73,1.72038,-1.57208,1.72038,-1.57208,95.6882,798.709,2.4913,0.148293,184.036,56.9174,1.70506,-1.74847,171.182,584.013,
-0.0829971,253.902,305.081,305.081,253.902,-0.45476,1.77674,1.77674,-0.45476,63.6105,939.821,3.27742,-1.32198,299.472,151.493,-0.0829971,1.7412,205.049,600.113,
0.00304024,180.609,193.305,193.305,180.609,-0.701019,-0.476376,-0.476376,-0.701019,101.385,362.356,3.68665,0.224643,184.41,126.024,0.00304024,-0.285893,82.5633,303.091,
-0.0908965,203.084,156.62,203.084,156.62,-0.714506,-0.263094,-0.714506,-0.263094,66.3156,362.742,2.8755,0.451412,160.821,59.0436,-0.0908965,-0.860354,108.462,207.884,
-0.496222,137.542,317.92,317.92,137.542,-0.292118,1.44407,1.44407,-0.292118,205.455,577.64,2.66675,-1.15195,691.999,170.845,-0.496222,1.78428,529.311,1189.94,
1.39866,505.231,59.0428,505.231,59.0428,0.820344,1.20033,0.820344,1.20033,508.438,253.485,4.70846,-0.379984,335.245,324.756,1.39866,0.642316,516.541,484.228,
-1.50024,187.561,257.105,257.105,187.561,-0.621712,1.26846,1.26846,-0.621712,75.5783,649.703,3.00673,-0.646744,96.6011,69.7673,-1.50024,0.468196,42.3994,248.692,
0.374087,788.775,226.137,788.775,226.137,0.913006,0.979745,0.913006,0.979745,563.201,844.776,3.20122,-0.0667395,78.8218,45.3755,0.374087,1.54886,51.1016,136.43,
1.00627,176.031,87.137,176.031,87.137,0.628702,-1.18963,0.628702,-1.18963,102.455,353.671,3.55586,-0.560929,323.288,36.8167,1.00627,-0.668526,289.684,296.899,
-1.84251,266.962,212.492,266.962,212.492,-2.33122,0.721823,-2.33122,0.721823,71.1728,1146.95,3.33423,1.6094,112.952,90.1331,-1.84251,1.1854,99.9419,471.233,
0.808112,221.578,71.379,221.578,71.379,0.709059,-1.1686,0.709059,-1.1686,154.893,368.818,3.44367,-0.459542,166.899,158.922,0.808112,-1.09338,130.147,467.104,
-1.1729,22.4489,103.717,103.717,22.4489,-0.908581,2.26207,2.26207,-0.908581,83.3948,244.689,3.53184,-1.35349,154.594,49.7163,-1.1729,2.38519,154.356,522.229,
0.530374,530.557,599.313,599.313,530.557,-0.286108,0.36841,0.36841,-0.286108,80.0827,1188,3.06876,-0.0823021,102.183,79.4487,0.530374,-0.122744,22.7346,190.575,
0.619267,133.394,60.5068,133.394,60.5068,1.32669,0.603651,1.32669,0.603651,132.202,156.61,1.81977,0.723037,451.959,186.542,0.619267,-0.109077,306.922,606.897,
-1.33642,99.6372,63.4269,99.6372,63.4269,-0.845461,0.748133,-0.845461,0.748133,57.7418,207.37,2.56799,0.0973281,347.998,135.193,-1.33642,0.965465,251.25,742.592,
-0.0657147,205.178,25.9522,205.178,25.9522,0.156586,-0.570686,0.156586,-0.570686,179.409,155.487,3.03035,-0.4141,234.361,99.4345,-0.0657147,-0.175143,136.373,306.041,
-1.86801,116.316,23.6169,116.316,23.6169,-1.42561,1.09389,-1.42561,1.09389,92.7315,199.584,3.18816,0.331719,100.838,30.8054,-1.86801,1.8314,109.704,353.42,
-0.604281,96.6292,488.047,488.047,96.6292,-0.749545,-0.672662,-0.672662,-0.749545,396.265,430.231,2.85608,0.0768835,617.896,226.827,-0.604281,-1.19503,822.444,321.869,
-0.875521,56.8021,272.121,272.121,56.8021,-1.33996,0.131347,0.131347,-1.33996,230.296,308.388,3.81114,1.20861,545.17,171.995,-0.875521,0.520022,378.403,769.799,
-0.384271,391.654,199.012,391.654,199.012,1.05069,-0.266052,1.05069,-0.266052,207.249,679.532,2.86698,0.784637,219.973,198.329,-0.384271,1.06427,31.2371,533.629,
1.28349,24.7739,225.743,225.743,24.7739,2.27935,-0.828116,-0.828116,2.27935,206.418,366.453,2.50064,1.45123,394.262,218.017,1.28349,-1.33326,176.473,1164.15,
-0.0977531,314.527,32.579,314.527,32.579,-1.33642,-0.296311,-1.33642,-0.296311,288.424,222.297,3.75138,1.04011,469.228,243.738,-0.0977531,-2.15624,274.191,1057.57,
1.63762,171.036,341.537,341.537,171.036,-0.160678,0.98196,0.98196,-0.160678,246.97,535.418,2.38438,-0.821281,360.735,213.168,1.63762,0.023989,159.272,744.516,
-0.860555,42.9565,307.87,307.87,42.9565,-0.965249,1.23486,1.23486,-0.965249,280.578,372.477,2.31441,-0.26961,566.738,313.733,-0.860555,0.929817,317.126,1193.23,
-1.45142,33.2581,65.118,65.118,33.2581,-1.09726,1.83469,1.83469,-1.09726,70.5307,202.794,1.65676,-0.737432,540.842,137.076,-1.45142,1.74663,427.208,1401.66,
1.59082,144.165,71.4956,144.165,71.4956,-2.23457,2.17349,-2.23457,2.17349,117.675,926.549,2.19498,0.0610819,55.7442,30.8763,1.59082,-0.894249,29.1787,155.939,
0.656315,88.2023,88.3419,88.3419,88.2023,-1.18527,1.18455,1.18455,-1.18527,8.538,315.56,3.04484,0.000712801,331.082,242.378,0.656315,-1.6617,115.064,989.222,
-1.14868,102.638,97.4891,102.638,97.4891,-0.583609,-0.17471,-0.583609,-0.17471,134.671,153.659,1.666,0.408899,553.089,454.551,-1.14868,-0.0168969,186.236,1167.53,
0.0582059,300.047,324.709,324.709,300.047,1.42406,-0.471767,-0.471767,1.42406,44.3175,925.642,3.25963,0.952289,98.2777,38.7878,0.0582059,1.70319,91.7249,154.191,
0.461523,343.104,43.3812,343.104,43.3812,0.22304,-0.160804,0.22304,-0.160804,356.236,157.12,1.32297,0.0622356,409.503,40.2627,0.461523,1.15088,384.757,251.252,
2.25056,21.2309,98.4647,98.4647,21.2309,0.77941,-2.18992,-2.18992,0.77941,119.14,191.78,0.252588,-1.41051,134.114,36.5232,2.25056,-1.00351,149.54,352.655,
-1.58878,203.826,70.0661,203.826,70.0661,-1.25086,0.120734,-1.25086,0.120734,136.094,296.392,3.35197,1.13013,528.643,275.609,-1.58878,-0.301747,297.549,919.578,
1.09954,269.047,84.9583,269.047,84.9583,-1.47087,1.28283,-1.47087,1.28283,184.266,637.171,3.08822,0.188033,159.389,86.5495,1.09954,-0.941913,87.4264,365.859,
1.07286,447.917,174.249,447.917,174.249,0.764782,-0.0609537,0.764782,-0.0609537,273.964,606.914,3.18724,0.703829,70.2409,67.393,1.07286,-0.895749,38.6938,207.837,
-0.759356,450.536,558.285,558.285,450.536,-1.16834,-1.0807,-1.0807,-1.16834,114.637,1003.25,3.06354,0.0876425,99.2189,97.3556,-0.759356,-0.904646,47.2355,192.781,
1.51242,160.998,27.07,160.998,27.07,-1.93882,1.64072,-1.93882,1.64072,152.137,399.879,4.29823,0.298101,180.601,130.381,1.51242,-1.56487,119.289,740.042,
-0.810812,88.6292,128.755,128.755,88.6292,-1.53623,1.3906,1.3906,-1.53623,58.4446,484.419,2.74114,0.14563,185.254,128.087,-0.810812,1.22112,147.481,462.167,
1.95457,29.6507,185.129,185.129,29.6507,1.28535,-1.46618,-1.46618,1.28535,169.758,304.437,4.09738,-0.180838,124.619,82.0637,1.95457,-0.682764,52.6381,404.669,
-0.139963,694.693,149.563,694.693,149.563,-0.565169,-1.03808,-0.565169,-1.03808,549.41,659.235,3.35433,-0.472907,144.593,71.866,-0.139963,-0.855675,89.2478,211.141,
-0.24231,57.265,274.551,274.551,57.265,-0.45306,2.05401,2.05401,-0.45306,228.518,469.694,2.56948,-1.60095,610.09,202.539,-0.24231,1.6544,418.031,1053.14,
0.219872,427.567,412.589,427.567,412.589,-0.183004,1.06607,-0.183004,1.06607,78.7782,1006.27,2.95719,-0.88307,99.6848,89.3494,0.219872,1.46584,63.271,218.307,
1.94629,78.4049,75.172,78.4049,75.172,1.89624,-1.30999,1.89624,-1.30999,80.4171,388.669,2.04011,0.586249,207.48,161.949,1.94629,-0.565565,98.6994,692.301,
-0.832472,223.217,179.95,223.217,179.95,-0.00161422,-1.24036,-0.00161422,-1.24036,106.021,470.359,2.65383,-1.23875,355.519,61.5439,-0.832472,0.793556,294.328,400.133,
-0.23217,306.356,115.664,306.356,115.664,1.19149,0.188106,1.19149,0.188106,203.993,418.638,3.52891,1.00339,417.529,207.229,-0.23217,-0.509051,341.971,532.756,
-1.30201,64.1072,90.3496,90.3496,64.1072,1.32248,-0.523068,-0.523068,1.32248,53.3663,216.823,2.52111,0.799411,151.493,65.8664,-1.30201,1.52634,161.778,413.187,
-1.76772,25.6099,74.6742,74.6742,25.6099,-1.27297,1.10751,1.10751,-1.27297,97.668,132.45,0.526438,0.165461,381.011,77.4495,-1.76772,1.66485,350.128,971.561,
-0.995744,415.549,124.075,415.549,124.075,-0.477327,-1.28039,-0.477327,-1.28039,291.481,491.234,3.15065,-0.803062,458.659,275.495,-0.995744,-0.353497,190.119,753.651,
-1.30991,244.753,43.6261,244.753,43.6261,0.572522,-0.652599,0.572522,-0.652599,201.237,246.578,3.20581,-0.0800772,252.108,41.5534,-1.30991,-1.95947,293.502,76.4465,
0.713092,111.523,216.623,216.623,111.523,-1.1292,0.184835,0.184835,-1.1292,131.132,372.232,2.63155,0.944362,272.275,156.336,0.713092,-1.64102,143.222,728.324,
2.00175,367.004,192.904,367.004,192.904,0.445181,1.65539,0.445181,1.65539,201.137,624.515,2.76074,-1.21021,309.857,170.313,2.00175,0.116909,180.105,672.423,
-0.132256,436.801,134.134,436.801,134.134,-0.885703,0.65929,-0.885703,0.65929,523.188,471.407,0.98342,0.226413,542.907,63.9411,-0.132256,-0.00916914,540.913,277.196,
0.0457737,173.64,44.745,173.64,44.745,-0.382876,2.40611,-0.382876,2.40611,138.982,373.741,3.74021,-2.02324,486.939,278.06,0.0457737,1.8822,224.531,1078.9,
0.250595,126.251,256.54,256.54,126.251,1.42418,-0.360327,-0.360327,1.42418,291.267,441.904,4.76002,1.06386,618.467,222.659,0.250595,1.68283,400.498,938.993,
0.560618,200.657,57.3195,200.657,57.3195,-1.52191,0.432722,-1.52191,0.432722,180.274,306.422,2.07187,1.08919,350.228,103.354,0.560618,-1.2963,246.875,557.972,
0.481175,60.9342,22.6228,60.9342,22.6228,-0.0464743,2.4792,-0.0464743,2.4792,82.3503,121.589,0.383436,-2.43273,777.126,657.611,0.481175,-0.583046,158.72,1636.82,
2.1039,84.6611,130.054,130.054,84.6611,-0.662075,0.570829,0.570829,-0.662075,55.8862,248.891,2.82966,0.0912454,191.938,77.8879,2.1039,-1.10065,121.929,632.439,
-1.15956,64.1864,113.549,113.549,64.1864,-0.710335,-0.435997,-0.435997,-0.710335,52.3368,171.472,2.93751,0.274338,206.479,77.7021,-1.15956,-0.501625,137.253,263.649,
-2.0451,66.6214,34.3071,66.6214,34.3071,-1.8067,0.818887,-1.8067,0.818887,35.6095,189.955,3.45582,0.987816,166.732,129.027,-2.0451,1.41539,37.9114,853.671,
0.0649832,178.038,103.341,178.038,103.341,0.644038,-1.85793,0.644038,-1.85793,97.4145,508.897,3.60677,-1.21389,193.28,84.3956,0.0649832,-1.82154,166.576,356.821,
-2.09742,39.1725,67.3312,67.3312,39.1725,-1.50476,1.82493,1.82493,-1.50476,47.2227,278.564,2.38557,-0.320166,176.818,87.9422,-2.09742,0.914855,90.4872,590.55,
-0.783281,311.19,24.4749,311.19,24.4749,0.905329,0.569721,0.905329,0.569721,289.955,171.649,2.64112,0.335608,547.879,251.206,-0.783281,0.168256,538.306,696.085,
-1.32366,70.1598,86.8785,86.8785,70.1598,-1.51262,0.792402,0.792402,-1.51262,31.6639,270.515,2.79544,0.720217,220.734,155.774,-1.32366,1.59036,65.8742,841.675,
-0.578787,63.9863,133.926,133.926,63.9863,-1.24121,-0.956439,-0.956439,-1.24121,71.6219,186.385,3.30847,0.284771,676.642,472.171,-0.578787,-1.33938,210.332,1218.47,
